date,location_key,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_recovered_age_0,new_recovered_age_1,new_recovered_age_2,new_recovered_age_3,new_recovered_age_4,new_recovered_age_5,new_recovered_age_6,new_recovered_age_7,new_recovered_age_8,new_recovered_age_9,cumulative_recovered_age_0,cumulative_recovered_age_1,cumulative_recovered_age_2,cumulative_recovered_age_3,cumulative_recovered_age_4,cumulative_recovered_age_5,cumulative_recovered_age_6,cumulative_recovered_age_7,cumulative_recovered_age_8,cumulative_recovered_age_9,new_tested_age_0,new_tested_age_1,new_tested_age_2,new_tested_age_3,new_tested_age_4,new_tested_age_5,new_tested_age_6,new_tested_age_7,new_tested_age_8,new_tested_age_9,cumulative_tested_age_0,cumulative_tested_age_1,cumulative_tested_age_2,cumulative_tested_age_3,cumulative_tested_age_4,cumulative_tested_age_5,cumulative_tested_age_6,cumulative_tested_age_7,cumulative_tested_age_8,cumulative_tested_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,new_intensive_care_patients_age_0,new_intensive_care_patients_age_1,new_intensive_care_patients_age_2,new_intensive_care_patients_age_3,new_intensive_care_patients_age_4,new_intensive_care_patients_age_5,new_intensive_care_patients_age_6,new_intensive_care_patients_age_7,new_intensive_care_patients_age_8,new_intensive_care_patients_age_9,cumulative_intensive_care_patients_age_0,cumulative_intensive_care_patients_age_1,cumulative_intensive_care_patients_age_2,cumulative_intensive_care_patients_age_3,cumulative_intensive_care_patients_age_4,cumulative_intensive_care_patients_age_5,cumulative_intensive_care_patients_age_6,cumulative_intensive_care_patients_age_7,cumulative_intensive_care_patients_age_8,cumulative_intensive_care_patients_age_9,new_ventilator_patients_age_0,new_ventilator_patients_age_1,new_ventilator_patients_age_2,new_ventilator_patients_age_3,new_ventilator_patients_age_4,new_ventilator_patients_age_5,new_ventilator_patients_age_6,new_ventilator_patients_age_7,new_ventilator_patients_age_8,new_ventilator_patients_age_9,cumulative_ventilator_patients_age_0,cumulative_ventilator_patients_age_1,cumulative_ventilator_patients_age_2,cumulative_ventilator_patients_age_3,cumulative_ventilator_patients_age_4,cumulative_ventilator_patients_age_5,cumulative_ventilator_patients_age_6,cumulative_ventilator_patients_age_7,cumulative_ventilator_patients_age_8,cumulative_ventilator_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9
2022-05-22,AR,58,160,327,668,728,540,379,226,66,24,222676,677030,1948529,2140220,1761635,1158551,700604,364666,152207,45929,0,0,0,0,0,0,0,3,3,0,192,208,902,2639,7029,15083,27041,34093,28837,12827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,627,703,1059,1691,1754,1353,994,607,227,78,1290484,2485806,5513212,6175451,5119872,3453552,2182174,1163958,495589,155120,53,3,5,10,5,16,12,18,33,14,40644,18446,31872,43710,50514,59983,72221,76072,60296,25536,6,0,0,4,1,2,5,2,1,2,3205,1496,2675,4331,7722,12796,18097,17944,11339,3699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-05-23,AR,191,520,984,2055,2166,1649,1140,626,218,43,222867,677550,1949513,2142275,1763801,1160200,701744,365292,152425,45972,0,0,0,0,0,0,1,0,4,2,192,208,902,2639,7029,15083,27042,34093,28841,12829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725,2085,3457,5335,5271,4021,2940,1618,643,138,1292209,2487891,5516669,6180786,5125143,3457573,2185114,1165576,496232,155258,54,11,13,13,12,17,28,28,35,15,40698,18457,31885,43723,50526,60000,72249,76100,60331,25551,8,0,3,3,3,1,9,3,6,1,3213,1496,2678,4334,7725,12797,18106,17947,11345,3700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-05-24,AR,157,474,972,1738,1865,1339,928,546,195,35,223024,678024,1950485,2144013,1765666,1161539,702672,365838,152620,46007,0,0,0,0,0,2,2,1,1,1,192,208,902,2639,7029,15085,27044,34094,28842,12830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511,2017,3561,4930,4782,3614,2545,1524,585,138,1293720,2489908,5520230,6185716,5129925,3461187,2187659,1167100,496817,155396,56,10,6,8,17,11,26,20,17,10,40754,18467,31891,43731,50543,60011,72275,76120,60348,25561,7,1,0,1,0,0,5,5,0,1,3220,1497,2678,4335,7725,12797,18111,17952,11345,3701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-05-25,AR,72,187,444,768,711,564,362,174,82,26,223096,678211,1950929,2144781,1766377,1162103,703034,366012,152702,46033,0,0,0,0,0,1,0,1,3,3,192,208,902,2639,7029,15086,27044,34095,28845,12833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653,820,1580,2074,1910,1463,1013,585,259,74,1294373,2490728,5521810,6187790,5131835,3462650,2188672,1167685,497076,155470,44,2,8,7,6,6,16,7,18,11,40798,18469,31899,43738,50549,60017,72291,76127,60366,25572,3,0,0,1,1,2,1,0,4,1,3223,1497,2678,4336,7726,12799,18112,17952,11349,3702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-05-26,AR,167,423,1038,1796,1817,1359,937,488,173,42,223263,678634,1951967,2146577,1768194,1163462,703971,366500,152875,46075,0,0,0,1,0,2,1,5,2,2,192,208,902,2640,7029,15088,27045,34100,28847,12835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1394,1706,3199,4447,4362,3262,2341,1405,530,151,1295767,2492434,5525009,6192237,5136197,3465912,2191013,1169090,497606,155621,43,6,8,10,9,18,17,24,31,6,40841,18475,31907,43748,50558,60035,72308,76151,60397,25578,8,0,1,0,2,2,4,2,5,1,3231,1497,2679,4336,7728,12801,18116,17954,11354,3703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-05-27,AR,142,381,880,1460,1517,1108,771,441,163,47,223405,679015,1952847,2148037,1769711,1164570,704742,366941,153038,46122,0,0,0,0,1,0,2,4,2,3,192,208,902,2640,7030,15088,27047,34104,28849,12838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1316,1643,2991,3992,3761,2880,2151,1225,495,165,1297083,2494077,5528000,6196229,5139958,3468792,2193164,1170315,498101,155786,43,3,9,8,6,17,21,33,23,13,40884,18478,31916,43756,50564,60052,72329,76184,60420,25591,6,0,2,1,1,2,1,4,1,1,3237,1497,2681,4337,7729,12803,18117,17958,11355,3704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-05-28,AR,64,186,421,859,771,624,400,251,91,18,223469,679201,1953268,2148896,1770482,1165194,705142,367192,153129,46140,0,0,0,0,0,0,2,2,2,2,192,208,902,2640,7030,15088,27049,34106,28851,12840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,774,1531,2156,1910,1499,1085,695,299,84,1297723,2494851,5529531,6198385,5141868,3470291,2194249,1171010,498400,155870,26,2,2,9,11,8,15,19,30,5,40910,18480,31918,43765,50575,60060,72344,76203,60450,25596,6,1,0,0,1,3,2,3,5,0,3243,1498,2681,4337,7730,12806,18119,17961,11360,3704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-05-29,AR,84,153,315,679,631,472,293,172,53,10,223553,679354,1953583,2149575,1771113,1165666,705435,367364,153182,46150,0,0,0,1,0,0,1,2,5,2,192,208,902,2641,7030,15088,27050,34108,28856,12842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,560,1019,1588,1476,1119,748,469,177,57,1298300,2495411,5530550,6199973,5143344,3471410,2194997,1171479,498577,155927,39,10,6,6,5,6,10,18,17,5,40949,18490,31924,43771,50580,60066,72354,76221,60467,25601,6,4,2,2,0,0,4,4,2,0,3249,1502,2683,4339,7730,12806,18123,17965,11362,3704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-05-30,AR,172,353,812,1527,1535,1235,731,420,169,54,223725,679707,1954395,2151102,1772648,1166901,706166,367784,153351,46204,0,0,0,0,0,0,2,0,3,1,192,208,902,2641,7030,15088,27052,34108,28859,12843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381,1381,2646,3856,3678,2903,2045,1223,546,172,1299681,2496792,5533196,6203829,5147022,3474313,2197042,1172702,499123,156099,54,5,5,17,15,19,30,12,17,11,41003,18495,31929,43788,50595,60085,72384,76233,60484,25612,9,0,0,3,2,3,4,1,2,0,3258,1502,2683,4342,7732,12809,18127,17966,11364,3704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-05-31,AR,156,411,784,1384,1285,976,657,343,143,35,223881,680118,1955179,2152486,1773933,1167877,706823,368127,153494,46239,0,0,0,0,0,1,1,3,4,5,192,208,902,2641,7030,15089,27053,34111,28863,12848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253,1620,2926,3963,3487,2641,1830,1058,456,134,1300934,2498412,5536122,6207792,5150509,3476954,2198872,1173760,499579,156233,46,6,4,4,7,7,24,25,28,12,41049,18501,31933,43792,50602,60092,72408,76258,60512,25624,5,1,1,0,1,2,1,4,2,1,3263,1503,2684,4342,7733,12811,18128,17970,11366,3705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-06-01,AR,135,364,784,1298,1241,897,654,339,121,35,224016,680482,1955963,2153784,1775174,1168774,707477,368466,153615,46274,0,0,0,0,1,1,2,3,1,0,192,208,902,2641,7031,15090,27055,34114,28864,12848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,884,1191,2247,3010,2702,2084,1453,811,356,107,1301818,2499603,5538369,6210802,5153211,3479038,2200325,1174571,499935,156340,25,3,4,3,9,11,15,13,13,8,41074,18504,31937,43795,50611,60103,72423,76271,60525,25632,2,1,0,0,1,4,2,2,3,0,3265,1504,2684,4342,7734,12815,18130,17972,11369,3705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-06-02,AR,107,289,648,1222,1109,812,563,310,124,21,224123,680771,1956611,2155006,1776283,1169586,708040,368776,153739,46295,0,0,0,0,0,0,0,1,1,1,192,208,902,2641,7031,15090,27055,34115,28865,12849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,788,1020,1866,2744,2509,1882,1349,785,338,87,1302606,2500623,5540235,6213546,5155720,3480920,2201674,1175356,500273,156427,15,4,3,7,1,9,6,13,12,7,41089,18508,31940,43802,50612,60112,72429,76284,60537,25639,4,0,1,0,0,0,1,3,2,0,3269,1504,2685,4342,7734,12815,18131,17975,11371,3705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-06-03,AR,95,224,525,911,893,626,468,237,83,21,224218,680995,1957136,2155917,1777176,1170212,708508,369013,153822,46316,0,0,0,0,0,0,1,0,0,1,192,208,902,2641,7031,15090,27056,34115,28865,12850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,668,929,1689,2261,2158,1566,1183,684,248,75,1303274,2501552,5541924,6215807,5157878,3482486,2202857,1176040,500521,156502,6,6,1,2,5,6,5,11,5,3,41095,18514,31941,43804,50617,60118,72434,76295,60542,25642,2,1,0,0,1,0,0,0,0,0,3271,1505,2685,4342,7735,12815,18131,17975,11371,3705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2022-06-04,AR,22,82,185,378,363,264,209,119,47,16,224240,681077,1957321,2156295,1777539,1170476,708717,369132,153869,46332,0,0,0,0,0,0,0,1,0,0,192,208,902,2641,7031,15090,27056,34116,28865,12850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,207,300,657,938,874,678,571,302,149,35,1303481,2501852,5542581,6216745,5158752,3483164,2203428,1176342,500670,156537,0,0,1,0,0,0,2,1,4,0,41095,18514,31942,43804,50617,60118,72436,76296,60546,25642,0,0,0,0,0,1,0,0,0,0,3271,1505,2685,4342,7735,12816,18131,17975,11371,3705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
22-01-20,AR_A,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-02-01,AR_A,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-06,AR_A,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-11,AR_A,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-12,AR_A,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,1,0,0,2,1,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-13,AR_A,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,NA,1,1,NA,NA,1,NA,NA,NA,NA,0,2,1,0,2,2,0,0,0,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-14,AR_A,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,2,1,0,2,2,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-16,AR_A,NA,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,NA,NA,0,1,0,0,1,2,0,0,0,0,NA,NA,1,NA,3,0,1,NA,NA,NA,0,2,2,0,5,2,1,0,1,0,NA,NA,0,NA,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-17,AR_A,NA,0,NA,0,1,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,2,1,0,NA,NA,NA,0,2,0,0,3,3,0,0,0,0,NA,0,NA,1,0,0,1,NA,NA,NA,0,2,2,1,5,2,2,0,1,0,NA,0,NA,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-19,AR_A,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,0,NA,NA,NA,0,2,2,0,3,3,0,0,0,0,NA,NA,0,NA,1,NA,1,NA,NA,NA,0,2,2,1,6,2,3,0,1,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-20,AR_A,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,3,3,0,0,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,2,3,1,6,2,3,0,1,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-21,AR_A,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,NA,NA,0,2,3,0,5,3,0,1,0,0,NA,NA,0,NA,1,NA,NA,0,NA,NA,0,2,3,1,7,2,3,0,1,0,NA,NA,0,NA,0,NA,NA,0,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-22,AR_A,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,2,3,0,5,3,0,1,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,2,3,2,7,2,3,0,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
2020-03-23,AR_A,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,2,3,0,5,3,0,1,0,0,NA,1,1,NA,1,NA,NA,NA,NA,NA,0,3,4,2,8,2,3,0,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-
